 0.00000000e+00  0.00000000e+00 
 3.00000000e-06  1.22550219e-03 
 3.00908768e-06  1.23026627e-03 
 3.02726303e-06  1.23979222e-03 
 3.06361373e-06  1.25874897e-03 
 3.13631514e-06  1.29535458e-03 
 3.21107912e-06  1.33042938e-03 
 3.31418000e-06  1.37421252e-03 
 3.43581875e-06  1.41990995e-03 
 3.67909624e-06  1.49760253e-03 
 3.91419271e-06  1.56093091e-03 
 4.20645088e-06  1.63099679e-03 
 4.49527607e-06  1.69499540e-03 
 4.90826350e-06  1.78210794e-03 
 5.38296092e-06  1.87884613e-03 
 6.10035417e-06  2.02119908e-03 
 7.04414443e-06  2.20270665e-03 
 8.78167565e-06  2.51848450e-03 
 1.21010435e-05  3.04138812e-03 
 1.87397793e-05  3.68700800e-03 
 2.48998573e-05  3.74012920e-03 
 3.17947884e-05  3.16422770e-03 
 3.87484197e-05  2.02573555e-03 
 4.33631457e-05  1.06559026e-03 
 4.73670518e-05  1.85379042e-04 
 5.14338499e-05 -6.81862672e-04 
 5.53628554e-05 -1.43280584e-03 
 5.99040926e-05 -2.12209771e-03 
 6.46897205e-05 -2.57491083e-03 
 6.85690464e-05 -2.70318579e-03 
 7.25756183e-05 -2.59821646e-03 
 7.62556721e-05 -2.29475665e-03 
 8.12619168e-05 -1.60275793e-03 
 8.60933060e-05 -6.96133917e-04 
 9.03790006e-05  2.28350274e-04 
 9.47971777e-05  1.21273361e-03 
 9.87999723e-05  2.06056237e-03 
 1.03380038e-04  2.89355078e-03 
 1.08970313e-04  3.60252672e-03 
 1.15391547e-04  3.88694191e-03 
 1.22536887e-04  3.48866516e-03 
 1.29604371e-04  2.44165475e-03 
 1.34547241e-04  1.43131004e-03 
 1.38632449e-04  5.12904420e-04 
 1.42863803e-04 -4.35425452e-04 
 1.46812270e-04 -1.25072144e-03 
 1.50871029e-04 -1.95444123e-03 
 1.56314374e-04 -2.59168521e-03 
 1.60345539e-04 -2.79496867e-03 
 1.64013800e-04 -2.76199899e-03 
 1.67697070e-04 -2.52090645e-03 
 1.72290783e-04 -1.95342571e-03 
 1.77948941e-04 -9.30300484e-04 
 1.82485805e-04  6.20824494e-05 
 1.86503696e-04  9.87847798e-04 
 1.90571312e-04  1.89531824e-03 
 1.94635501e-04  2.70353997e-03 
 2.00237906e-04  3.54067095e-03 
 2.06185850e-04  3.96860520e-03 
 2.13315948e-04  3.77238519e-03 
 2.20276153e-04  2.88127647e-03 
 2.25849425e-04  1.78473478e-03 
 2.30103743e-04  8.15481809e-04 
 2.34059566e-04 -1.09477370e-04 
 2.38051504e-04 -9.95782802e-04 
 2.41975116e-04 -1.75812721e-03 
 2.47036120e-04 -2.49240923e-03 
 2.51152417e-04 -2.83187785e-03 
 2.54898851e-04 -2.91190096e-03 
 2.58682939e-04 -2.76444455e-03 
 2.62663525e-04 -2.37229826e-03 
 2.68110250e-04 -1.50047145e-03 
 2.72808430e-04 -5.14239931e-04 
 2.76999304e-04  4.65153346e-04 
 2.81268741e-04  1.47338008e-03 
 2.85246500e-04  2.34946707e-03 
 2.90221827e-04  3.25639941e-03 
 2.95920920e-04  3.92012232e-03 
 3.02488189e-04  4.07557593e-03 
 3.09679017e-04  3.47677330e-03 
 3.16553961e-04  2.27304916e-03 
 3.21253963e-04  1.21099734e-03 
 3.25272317e-04  2.42092143e-04 
 3.29371612e-04 -7.23532651e-04 
 3.33304030e-04 -1.56004154e-03 
 3.37875112e-04 -2.34004397e-03 
 3.42494584e-04 -2.84814397e-03 
 3.46363794e-04 -3.01976232e-03 
 3.50293771e-04 -2.94140065e-03 
 3.54004508e-04 -2.63769194e-03 
 3.59303162e-04 -1.86251737e-03 
 3.64399413e-04 -8.19784836e-04 
 3.68713740e-04  2.02321755e-04 
 3.72706492e-04  1.18159015e-03 
 3.76735366e-04  2.12632816e-03 
 3.81148457e-04  3.02704629e-03 
 3.86722868e-04  3.84361992e-03 
 3.92812488e-04  4.20976105e-03 
 3.99879862e-04  3.87943498e-03 
 4.06703779e-04  2.85904273e-03 
 4.11893064e-04  1.73767101e-03 
 4.16054096e-04  7.20972994e-04 
 4.20407764e-04 -3.57039776e-04 
 4.24362055e-04 -1.27287040e-03 
 4.28342512e-04 -2.06337282e-03 
 4.33700023e-04 -2.81671844e-03 
 4.37743665e-04 -3.09943893e-03 
 4.41446309e-04 -3.11727528e-03 
 4.45166066e-04 -2.90068366e-03 
 4.49926455e-04 -2.30585490e-03 
 4.55656809e-04 -1.20561767e-03 
 4.60212597e-04 -1.25728936e-04 
 4.64242435e-04  8.92302578e-04 
 4.68341233e-04  1.90496515e-03 
 4.72272938e-04  2.78317717e-03 
 4.77620102e-04  3.71387379e-03 
 4.83305763e-04  4.25675217e-03 
 4.90192520e-04  4.19571668e-03 
 4.96985732e-04  3.38435983e-03 
 5.03799770e-04  1.98565846e-03 
 5.08300774e-04  8.64942903e-04 
 5.12256870e-04 -1.51177388e-04 
 5.16262129e-04 -1.12963210e-03 
 5.20169723e-04 -1.96691658e-03 
 5.25354091e-04 -2.79509042e-03 
 5.29383839e-04 -3.16163633e-03 
 5.33119270e-04 -3.25385281e-03 
 5.36884363e-04 -3.09830262e-03 
 5.41348040e-04 -2.60624447e-03 
 5.46962438e-04 -1.58738369e-03 
 5.51579576e-04 -5.04120445e-04 
 5.55721075e-04  5.64303080e-04 
 5.59939912e-04  1.65510649e-03 
 5.63907087e-04  2.60473407e-03 
 5.68721704e-04  3.55408498e-03 
 5.74309508e-04  4.25674474e-03 
 5.80744192e-04  4.42109860e-03 
 5.87702436e-04  3.80054838e-03 
 5.94371575e-04  2.54499192e-03 
 5.99111617e-04  1.38224574e-03 
 6.03136629e-04  3.18592605e-04 
 6.07276949e-04 -7.58164110e-04 
 6.11214112e-04 -1.68988808e-03 
 6.15797130e-04 -2.56918800e-03 
 6.20278561e-04 -3.14082819e-03 
 6.24141457e-04 -3.36264814e-03 
 6.28063493e-04 -3.31214874e-03 
 6.31898335e-04 -2.99678225e-03 
 6.37383526e-04 -2.13953363e-03 
 6.42662118e-04 -9.60407444e-04 
 6.46994439e-04  1.66390083e-04 
 6.50980928e-04  1.24011129e-03 
 6.55005797e-04  2.27674625e-03 
 6.59482807e-04  3.27893017e-03 
 6.64725281e-04  4.13233828e-03 
 6.70791936e-04  4.56307971e-03 
 6.77583958e-04  4.26533857e-03 
 6.84255849e-04  3.23005890e-03 
 6.89953278e-04  1.90609907e-03 
 6.94214165e-04  7.65833714e-04 
 6.98163581e-04 -3.12059933e-04 
 7.02147584e-04 -1.33812028e-03 
 7.06062287e-04 -2.21410705e-03 
 7.11471595e-04 -3.09126500e-03 
 7.15544445e-04 -3.43868371e-03 
 7.19264240e-04 -3.49009382e-03 
 7.22997949e-04 -3.28150187e-03 
 7.28005024e-04 -2.62090883e-03 
 7.33835857e-04 -1.40232145e-03 
 7.38396363e-04 -2.17971661e-04 
 7.42428268e-04  9.00115803e-04 
 7.46531109e-04  2.01464009e-03 
 7.50473277e-04  2.98428712e-03 
 7.55406130e-04  3.94772892e-03 
 7.61028064e-04  4.58679480e-03 
 7.67586293e-04  4.60846218e-03 
 7.74276362e-04  3.83192097e-03 
 7.80850337e-04  2.42830394e-03 
 7.85445824e-04  1.19990206e-03 
 7.89447582e-04  7.06164626e-05 
 7.93506121e-04 -1.03996197e-03 
 7.97434150e-04 -2.00304446e-03 
 8.02383027e-04 -2.95026785e-03 
 8.06386313e-04 -3.43635405e-03 
 8.10157588e-04 -3.62589021e-03 
 8.13969130e-04 -3.53865226e-03 
 8.18366836e-04 -3.09856471e-03 
 8.23965195e-04 -2.08012304e-03 
 8.28748882e-04 -8.98333642e-04 
 8.32940438e-04  2.73193103e-04 
 8.37296912e-04  1.51739140e-03 
 8.41277263e-04  2.58885212e-03 
 8.45927798e-04  3.65044339e-03 
 8.51114555e-04  4.47349328e-03 
 8.57321317e-04  4.82909522e-03 
 8.64085113e-04  4.38233157e-03 
 8.70605345e-04  3.20954060e-03 
